'Page Number,'Type,'Text,'Confidence Score % (Line),
"'2","'LINE","'Et seront chargés, chacun en ce qui le concerne, de l'exécution du présent arrêté.","'97.59174347"
"'2","'LINE","'Pour extrait conforme","'99.65559387"
"'2","'LINE","'Le Maire,","'98.63139343"
"'2","'LINE","'DE","'87.44384766"
"'2","'LINE","'à VIGNELY","'99.32059479"
"'2","'LINE","'VIONEL","'26.06330872"
"'2","'LINE","'le : 26 novembre 2019","'97.63413239"
"'2","'LINE","'Jean PIAT","'99.75479126"
"'2","'LINE","'(S.-&-M","'76.90017700"
"'2","'LINE","'2","'99.51980591"
