'Page Number,'Type,'Text,'Confidence Score % (Line),
"'2","'LINE","'Article 2 La signalisation réglementaire conforme aux dispositions de l'Instruction Interministérielle sur","'98.02488708"
"'2","'LINE","'la signalisation routière (livre 1. quatrième partie, Signalisation de prescription, livre 1, cinquième partie","'95.74240112"
"'2","'LINE","'Signalisation d'indication et livre 1, septième partie, Marques sur chaussées annexes ) sera mise en place","'97.43559265"
"'2","'LINE","'par les services techniques.","'97.02175140"
"'2","'LINE","'Article 3 : Les dispositions définies par le présent arrêté annulent et remplacent toutes les dispositions","'98.23444366"
"'2","'LINE","'contraires antérieures.","'95.23670197"
"'2","'LINE","'Article 4 : les panneaux seront mis en place 48 heures avant la date précisée à l'article 1.","'98.09526062"
"'2","'LINE","'Article 5 : Le Directeur Général est chargé de l'exécution du présent arrêté qui sera publié et affiché","'97.64094543"
"'2","'LINE","'conformément à la réglementation en vigueur, et dont l'ampliation sera envoyée à Monsieur le","'98.50506592"
"'2","'LINE","'Commissaire de Police.","'96.45368195"
"'2","'LINE","'MONTREUIL, le 20/09/05,","'98.29472351"
"'2","'LINE","'Le Maire,","'99.17579651"
"'2","'LINE","'Et par délégation,","'96.74604797"
"'2","'LINE","'le Maire Adjoint,","'99.55142212"
"'2","'LINE","'Jérémie ZEGUERMAN","'98.36772156"
